bk,age,unit_size,single_unit
0,69,204.94402,1
0,89,115.94295,1
0,8,195.0963,0
0,69,249.07294,1
0,78,175.58667,0
0,64,153.75447,1
0,73,145.67191,0
0,78,752.51428,0
0,80,133.78032,1
0,54,124.86163,1
0,5,222.96719,0
0,65,119.56616,1
0,86,146.41513,1
0,53,134.89516,1
0,58,167.2254,0
0,56,120.7739,1
0,54,100.33524,1
0,79,94.946869,1
0,82,88.443657,1
0,62,102.47201,1
0,80,171.31313,0
0,55,77.295296,1
0,88,83.241089,1
0,60,157.9351,0
0,52,146.32222,1
0,79,278.70901,0
0,41,140.28352,1
0,76,112.97005,0
0,90,278.70901,0
0,99,183.29762,1
0,73,209.03175,1
0,92,117.05778,1
0,71,139.35451,1
0,3,256.41229,0
0,67,106.83845,1
0,82,180.51053,1
0,78,222.59558,0
0,76,115.94295,0
0,85,297.66122,0
0,79,163.9738,1
0,81,222.96719,0
0,84,115.94295,1
0,83,145.4861,1
0,92,280.19543,0
0,47,278.70901,0
0,72,123.37518,1
0,65,208.47433,0
0,54,141.21255,0
0,83,202.15692,1
0,76,168.34024,0
0,68,216.09238,1
0,75,156.07704,1
0,69,246.19295,0
0,60,157.9351,0
0,77,148.64481,0
0,75,159.42155,0
0,53,190.45116,0
0,90,292.64444,0
0,59,183.57632,1
0,59,102.2862,1
0,87,118.73003,1
0,78,854.70758,1
0,80,202.34273,1
0,87,115.38553,1
0,55,164.34541,1
0,54,117.6152,1
0,86,200.67049,0
0,87,249.16585,0
0,77,80.639801,1
0,85,108.13909,1
0,92,86.399788,1
0,78,99.313309,1
0,68,225.75429,0
0,57,115.75714,1
0,60,95.875893,1
0,75,150.13124,1
0,0,310.29602,0
0,73,144.27837,1
0,85,306.5799,0
0,76,80.639801,1
0,69,103.02943,1
0,3,221.38785,0
0,79,154.7764,0
0,68,110.83328,1
0,40,182.08987,1
0,36,233.00072,0
0,43,196.21114,0
0,83,124.49002,0
0,56,178.37376,0
0,49,196.21114,0
0,72,246.19295,0
0,69,137.49644,0
0,93,107.02425,0
0,2,299.42636,0
0,56,106.83845,0
0,5,185.806,0
0,84,290.69348,0
0,2,364.17975,0
0,68,89.930107,1
0,79,65.032097,1
0,92,167.2254,0
0,83,204.3866,0
0,87,110.92619,1
0,68,120.40229,1
0,50,209.03175,1
0,80,270.90515,0
0,2,222.96719,0
0,80,197.69759,0
0,74,445.93439,0
0,86,104.05136,1
0,68,153.75447,1
0,99,121.51712,1
0,115,164.99573,0
0,73,260.03549,1
0,85,118.91584,1
0,85,164.43831,1
0,77,81.754639,1
0,2,246.37875,0
0,82,114.5494,1
0,64,241.54781,0
0,67,126.34808,1
0,85,120.7739,1
0,82,151.61769,1
0,80,278.70901,0
0,93,84.913345,1
0,65,110.46167,1
0,41,113.71327,1
0,88,153.84737,0
0,87,303.97861,0
0,43,180.60344,0
0,69,159.70026,0
0,2,301.84186,0
0,83,86.213982,1
0,65,218.13625,0
0,64,312.15408,1
0,85,232.25751,0
0,84,209.58917,0
0,81,194.35307,0
0,78,133.78032,1
0,86,148.64481,0
0,56,124.86163,1
0,57,157.9351,1
0,81,78.038521,1
0,62,157.9351,0
0,95,178.37376,0
0,94,319.95795,0
0,74,135.26677,1
0,93,181.34665,0
0,80,219.34398,0
0,40,422.89447,0
0,51,94.761063,1
0,80,144.18546,1
0,76,133.03709,1
0,94,177.63054,0
0,58,121.51712,1
0,69,191.75179,0
0,90,123.37518,1
0,5,237.83168,0
0,91,140.84094,0
0,85,119.65907,0
0,2,903.38879,1
0,51,108.69651,1
0,89,126.62679,1
0,80,209.03175,1
0,92,111.4836,1
0,90,106.00232,1
0,73,210.5182,0
0,66,113.71327,0
0,79,240.80458,0
0,70,231.70009,1
0,73,227.42654,1
0,74,135.54547,1
0,85,145.67191,1
0,33,174.28603,1
0,78,48.774075,1
0,88,62.802429,1
0,59,120.7739,1
0,76,115.94295,0
0,58,158.21381,0
0,100,344.94885,0
0,78,207.5453,0
0,68,405.24289,0
0,64,93.367516,1
0,72,202.34273,0
0,88,256.41229,0
0,96,247.02908,0
0,74,139.5403,1
0,1,260.12839,0
0,79,115.94295,1
0,1,208.10272,0
0,79,222.96719,0
0,66,139.35451,0
0,89,321.90891,0
0,107,113.71327,1
0,79,200.67049,0
0,53,227.89105,0
0,88,145.67191,0
0,83,301.93475,0
0,39,306.5799,0
0,97,119.28745,1
0,64,170.5699,0
0,74,112.97005,1
0,40,172.42796,0
0,72,383.31778,0
0,41,213.6769,0
0,87,121.33132,1
0,81,112.97005,0
0,78,165.55315,0
0,75,157.7493,1
0,81,216.46399,1
0,80,110.55457,1
0,84,107.02425,1
0,69,151.15318,1
0,60,101.45007,1
0,58,89.186882,1
0,89,142.4203,1
0,87,111.20489,0
0,73,116.12875,0
0,58,109.06812,1
0,83,120.40229,1
0,75,242.47684,1
0,65,144.46417,1
0,81,120.5881,1
0,77,117.98681,1
0,59,109.81135,1
0,58,631.74042,0
0,83,185.806,0
0,61,222.96719,1
0,65,85.470757,1
0,61,121.14552,1
0,77,222.96719,0
0,53,221.10915,0
0,93,205.12982,0
0,77,154.9622,1
0,6,124.67583,0
0,65,150.50285,1
0,11,196.21114,0
0,1,623.65784,1
0,58,140.37643,1
0,103,178.09505,0
0,54,304.72183,0
0,79,166.48218,1
0,1,129.69258,1
0,85,145.67191,1
0,84,157.9351,1
0,4,224.82526,1
0,77,241.54781,0
0,85,121.88873,1
0,73,182.08987,1
0,54,100.33524,1
0,1,297.66122,0
0,18,420.66479,0
0,53,241.362,0
0,1,230.77106,0
0,84,275.92191,0
0,78,222.96719,0
0,91,115.94295,1
0,87,346.15659,0
0,80,110.55457,1
0,91,158.12091,1
0,71,181.16084,1
0,82,145.67191,1
0,68,188.12857,0
0,58,134.61644,0
0,83,122.44615,0
0,92,115.94295,1
0,48,209.03175,0
0,54,122.72486,0
0,86,306.02249,0
0,68,191.10147,0
0,74,163.78799,1
0,91,159.79317,0
0,86,136.75322,0
0,1,270.71933,0
0,76,157.19188,1
0,1,273.78516,0
0,1,211.44724,0
0,73,83.241089,1
0,85,190.82277,1
0,100,124.86163,0
0,76,143.44223,1
0,1,271.64838,1
0,62,192.40211,1
0,68,146.78674,1
0,70,141.95578,1
0,52,246.19295,0
0,58,95.132675,1
0,65,179.5815,0
0,103,130.80742,0
0,57,130.06419,0
0,79,123.09647,1
0,79,211.81883,1
0,1,297.4754,0
0,68,94.761063,1
0,78,160.53638,0
0,68,169.45508,0
0,57,204.3866,1
0,78,193.23824,0
0,78,187.29245,0
0,81,186.45631,0
0,33,285.76962,0
0,103,154.7764,0
0,54,114.36359,0
0,5,317.82117,0
0,105,150.87447,0
0,24,376.25714,0
0,50,159.97897,1
0,65,107.76748,1
0,89,117.05778,0
0,106,182.08987,0
0,65,179.86021,0
0,81,101.82169,1
0,80,112.97005,1
0,86,154.9622,1
0,68,132.29387,1
0,48,126.81259,0
0,68,125.60486,1
0,58,221.20204,0
0,80,297.28961,0
0,63,254.74002,0
0,0,222.96719,0
0,68,177.44473,1
0,73,178.37376,0
0,75,245.26392,0
0,3,292.83026,0
0,2,284.28317,0
0,84,160.16476,0
0,84,127.83453,1
0,83,92.903,1
0,68,247.5865,1
0,81,110.55457,1
0,89,207.3595,0
0,87,275.92191,0
0,61,170.10539,0
0,84,178.93118,0
0,86,222.50269,1
0,63,122.35325,1
0,55,169.73378,0
0,73,257.15552,0
0,91,172.98538,0
0,73,186.27051,0
0,95,264.21613,0
0,81,170.94151,0
0,33,329.80566,0
0,74,114.4565,1
0,58,111.4836,1
0,1,323.30243,0
0,60,162.58025,1
0,56,142.14159,1
0,1,241.54781,0
0,73,138.05386,1
0,42,178.37376,0
0,72,137.21773,1
0,1,195.0963,1
0,21,180.41763,0
0,58,90.580421,1
0,78,165.83185,0
0,96,305.46506,0
0,73,438.50217,0
0,58,260.59293,0
0,71,147.15836,0
0,35,301.93475,0
0,103,199.18404,1
0,89,221.29495,1
0,79,93.274612,0
0,68,136.75322,1
0,41,260.87161,0
0,60,90.02301,1
0,70,117.6152,1
0,59,177.53763,1
0,33,281.03159,0
0,69,167.2254,0
0,1,271.83417,0
0,79,210.70401,0
0,53,131.64355,0
0,76,249.07294,1
0,59,89.186882,0
0,79,175.58667,0
0,95,94.203644,1
0,58,124.11841,0
0,77,343.74109,0
0,97,208.28853,0
0,53,109.81135,0
0,61,113.71327,1
0,79,119.65907,1
0,84,118.91584,0
0,83,130.80742,0
0,3,175.58667,0
0,74,187.29245,0
0,74,130.06419,0
0,77,171.31313,0
0,75,261.05743,0
0,50,260.12839,0
0,77,144.18546,1
0,35,249.72327,0
0,87,160.53638,0
0,94,122.35325,0
0,56,171.68474,0
0,61,158.30672,0
0,64,758.0885,0
0,71,217.39302,0
0,87,585.10309,0
0,87,86.213982,1
0,53,104.05136,1
0,92,192.86662,1
0,89,75.437233,1
0,83,217.76463,0
0,88,133.78032,1
0,2,259.75677,0
0,60,193.51695,1
0,70,151.7106,1
0,79,80.639801,1
0,83,144.92868,1
0,69,241.54781,0
0,63,137.49644,1
0,93,128.20615,0
0,83,167.2254,0
0,86,135.08096,1
0,78,146.04352,0
0,74,120.5881,1
0,63,123.37518,1
0,98,259.57098,0
0,87,95.132675,1
0,48,189.0576,1
0,93,116.12875,1
0,44,219.71559,0
0,3,356.74753,0
0,82,130.80742,1
0,43,250.8381,0
0,73,148.64481,0
0,0,278.70901,0
0,84,102.00749,0
0,80,115.94295,1
0,68,110.74038,1
0,48,132.85129,0
0,61,160.16476,1
0,101,278.70901,0
0,78,208.00981,0
0,78,189.89374,1
0,60,264.77356,0
0,51,138.98289,1
0,54,160.53638,0
0,63,157.9351,0
0,74,162.02283,0
0,5,208.75304,0
0,71,112.97005,1
0,85,125.23325,1
0,65,211.81883,0
0,72,232.25751,1
0,94,185.806,0
0,92,104.79459,0
0,79,185.806,0
0,49,103.12233,1
0,70,150.50285,1
0,60,66.89016,0
0,87,203.36467,0
0,89,203.64337,0
0,0,226.68332,0
0,138,146.78674,1
0,66,114.82811,1
0,95,140.46933,0
0,82,120.21648,0
0,92,147.15836,1
0,78,170.75571,0
0,75,108.69651,1
0,73,383.31778,0
0,56,154.6835,1
0,81,213.584,1
0,77,150.13124,1
0,1,167.2254,0
0,49,240.89748,0
0,89,118.73003,1
0,50,268.21097,0
0,88,79.710777,1
0,74,96.99073,1
0,73,48.774075,1
0,55,167.2254,0
0,80,123.7468,0
0,53,96.99073,1
0,53,108.69651,1
0,102,192.58792,0
0,77,95.318481,1
0,56,427.35379,0
0,21,260.87161,1
0,48,160.90799,1
0,85,142.69901,1
0,76,160.72218,0
0,100,115.19972,0
0,9,299.61218,0
0,66,133.03709,1
0,57,326.08954,1
0,90,117.42939,1
0,60,96.619118,1
0,66,178.93118,0
0,91,200.67049,1
0,76,174.65764,1
0,0,278.70901,0
0,2,224.63945,0
0,48,123.7468,1
0,109,80.825607,1
0,60,138.51837,1
0,85,148.64481,0
0,63,95.78299,1
0,105,268.86127,0
0,84,114.4565,1
0,78,104.05136,0
0,44,327.76178,0
0,46,219.71559,0
0,90,167.2254,1
0,70,989.41693,0
0,82,225.19687,0
0,78,387.96292,0
0,87,232.25751,1
0,111,155.33382,0
0,80,82.497864,1
0,74,127.0913,1
0,1,269.79031,0
0,69,181.16084,0
0,93,163.50928,0
0,85,117.42939,0
0,48,107.39587,1
0,77,95.132675,1
0,86,264.77356,0
0,73,228.54138,1
0,83,119.28745,1
0,21,331.75662,0
0,102,129.50677,0
0,50,188.12857,0
0,75,139.35451,1
0,32,410.63126,0
0,92,111.4836,0
0,68,167.2254,1
0,57,267.09613,1
0,86,76.180458,1
0,0,214.88464,0
0,68,163.32347,1
0,73,119.28745,1
0,85,78.038521,1
0,61,199.74146,0
0,4,295.43155,0
0,96,120.7739,0
0,81,99.963631,1
0,73,173.91441,1
0,69,178.18796,1
0,89,220.64462,0
0,59,94.482353,1
0,78,72.835953,1
0,77,227.24074,0
0,73,137.12483,1
0,102,234.67297,0
0,2,476.7782,0
0,82,127.0913,1
0,78,149.20222,0
0,89,136.75322,0
0,83,107.02425,1
0,63,165.55315,0
0,60,245.26392,0
0,83,147.15836,0
0,83,118.91584,1
0,64,110.92619,1
0,30,334.45081,0
0,4,107.02425,1
0,52,158.30672,1
0,73,195.0963,0
0,23,282.42511,0
0,79,124.49002,1
0,89,100.33524,0
0,43,274.24966,0
0,75,130.06419,0
0,57,167.2254,1
0,75,130.80742,1
0,60,176.5157,1
0,53,192.58792,1
0,53,133.03709,1
0,74,139.35451,0
0,102,159.79317,0
0,92,164.62411,0
0,55,103.67975,1
0,1,127.37001,1
0,31,245.26392,0
0,79,208.10272,0
0,67,161.92993,1
0,60,147.15836,1
0,92,191.38017,0
0,3,283.91156,0
0,75,270.90515,1
0,83,220.27301,0
0,43,189.52213,0
0,48,757.15942,0
0,57,118.35842,1
0,91,190.26535,0
0,70,140.46933,0
0,67,198.255,0
0,75,378.39392,1
0,76,147.15836,0
0,75,174.65764,1
0,86,190.17244,0
0,95,181.53246,0
0,55,160.53638,1
0,85,910.4494,0
0,83,176.14409,1
0,79,145.67191,1
0,69,223.61752,1
0,44,264.58774,0
0,90,215.53496,0
0,88,166.48218,0
0,36,196.21114,0
0,1,229.93492,0
0,76,277.96579,1
0,48,110.55457,1
0,75,306.5799,0
0,38,317.26373,0
0,111,169.45508,0
0,84,156.07704,1
0,86,119.28745,1
0,13,196.21114,0
0,68,244.8923,1
0,70,167.2254,0
0,71,130.99323,1
0,76,418.06351,1
0,69,199.36984,0
0,45,173.91441,1
0,5,360.46365,0
0,68,113.71327,1
0,80,200.67049,0
0,74,130.43581,1
0,84,145.67191,0
0,4,232.25751,0
0,79,95.132675,1
0,48,217.20721,0
0,64,123.7468,1
0,54,140.46933,1
0,92,155.33382,1
0,89,207.17369,0
0,65,117.05778,0
0,70,177.53763,1
0,56,163.50928,0
0,3,300.91281,0
0,54,290.32187,1
0,77,220.73753,1
0,59,115.94295,1
0,67,113.71327,0
0,73,416.20544,0
0,83,237.08846,0
0,87,112.97005,1
0,66,150.50285,1
0,73,153.84737,1
0,65,131.73645,1
0,68,144.74287,0
0,80,204.3866,1
0,77,107.02425,1
0,88,133.78032,1
0,0,281.86771,1
0,56,121.33132,1
0,70,136.56741,0
0,80,147.99448,1
0,2,181.81117,0
0,61,133.78032,1
0,85,160.53638,1
0,48,267.37485,0
0,83,95.132675,1
0,2,174.10022,0
0,58,167.2254,0
0,80,150.13124,0
0,90,196.21114,0
0,89,309.27408,0
0,54,130.06419,1
0,53,190.91566,0
0,74,131.73645,1
0,3,314.38376,0
0,83,124.02551,1
0,57,111.4836,1
0,98,193.23824,0
0,92,232.25751,0
0,53,196.58275,1
0,55,399.48291,1
0,55,202.90015,1
0,6,204.3866,0
0,61,121.33132,1
0,65,128.20615,1
0,75,174.65764,1
0,93,145.85771,1
0,71,112.97005,1
0,5,204.3866,0
0,88,125.32615,1
0,5,334.45081,0
0,73,158.86414,1
0,76,144.92868,0
0,68,159.70026,1
0,68,116.68616,1
0,69,125.60486,1
0,64,278.70901,0
0,93,263.10129,0
0,111,169.73378,0
0,85,135.82419,0
0,83,281.68188,0
0,73,984.77179,0
0,48,112.87714,1
0,88,247.6794,0
0,50,323.30243,1
0,73,233.83685,0
0,56,152.73253,0
0,102,59.272114,1
0,77,441.28925,0
0,61,241.54781,0
0,62,180.88214,0
0,104,908.40552,0
0,85,178.37376,0
0,3,124.67583,0
0,78,126.34808,1
0,63,133.50162,1
0,88,155.33382,1
0,88,118.73003,1
0,78,129.32097,1
0,88,210.14659,1
0,78,116.12875,1
0,88,107.02425,1
0,48,97.548149,1
0,55,101.07846,1
0,96,102.1004,1
0,53,130.06419,1
0,88,115.94295,0
0,70,137.12483,1
0,76,445.93439,0
0,56,152.36092,0
0,85,96.804924,1
0,4,171.87054,0
0,86,176.14409,1
0,87,217.95044,0
0,38,327.76178,0
0,73,120.49519,1
0,74,100.33524,1
0,1,241.54781,0
0,90,318.84311,0
0,78,109.99715,0
0,88,122.26035,0
0,53,225.47559,0
0,71,121.14552,1
0,50,162.58025,1
0,59,170.47701,0
0,78,135.45258,1
0,77,445.93439,0
0,72,119.28745,0
0,76,184.69116,0
0,83,98.105568,1
0,49,112.97005,1
0,69,125.51196,1
0,89,86.399788,1
0,89,222.96719,0
0,53,306.3941,0
0,8,385.54745,1
0,83,182.46149,0
0,81,142.69901,1
0,75,209.21756,0
0,3,175.58667,0
0,2,256.41229,0
0,84,112.97005,0
0,92,143.16353,0
0,68,118.91584,0
0,9,189.52213,0
0,78,148.64481,0
0,49,142.14159,1
0,2,297.28961,0
0,88,118.91584,0
0,74,241.54781,0
0,81,135.26677,0
0,108,204.85112,0
0,84,214.42012,1
0,46,270.53354,0
0,78,88.629463,1
0,79,160.53638,0
0,78,83.241089,1
0,1,314.94116,0
0,0,284.28317,0
0,66,133.31581,0
0,53,83.241089,1
0,61,120.03068,1
0,5,270.53354,0
0,84,185.806,0
0,88,209.03175,0
0,4,147.15836,0
0,3,175.95828,0
0,4,224.82526,0
0,86,172.98538,1
0,3,287.44189,0
0,88,124.86163,0
0,95,256.78391,0
0,83,273.13483,0
0,83,93.646225,1
0,84,135.82419,0
0,98,171.49893,1
0,59,126.34808,1
0,73,151.33899,0
0,84,100.33524,1
0,45,808.2561,0
0,83,204.3866,0
0,84,159.79317,0
0,89,164.62411,0
0,88,126.71969,1
0,88,75.437233,1
0,76,156.07704,0
0,44,218.13625,1
0,1,185.806,0
0,64,157.00607,0
0,87,120.40229,1
0,37,133.78032,1
0,88,227.42654,0
0,88,227.42654,0
0,65,126.71969,1
0,55,210.70401,1
0,65,83.984314,1
0,68,178.37376,0
0,92,157.19188,1
0,97,362.97202,0
0,95,181.34665,1
0,95,80.268188,1
0,93,167.96863,1
0,64,131.82936,1
0,66,154.40479,0
0,78,520.25677,0
0,58,146.32222,0
0,85,98.198471,1
0,79,137.12483,1
0,94,226.21881,0
0,57,103.67975,1
0,61,236.53104,1
0,89,231.79298,0
0,85,287.9993,0
0,64,96.619118,0
0,83,178.37376,0
0,1,334.17209,0
0,56,97.919762,1
0,88,247.8652,0
0,53,170.94151,1
0,62,139.2616,1
0,83,120.40229,1
0,53,267.93225,0
0,88,108.69651,1
0,2,169.08347,0
0,78,122.07454,1
0,82,144.18546,1
0,93,145.67191,0
0,88,159.97897,1
0,53,188.59309,1
0,49,97.548149,1
0,84,218.50786,0
0,50,211.54013,0
0,84,240.43297,0
0,61,110.92619,1
0,82,305.55795,0
0,91,128.57776,1
0,72,137.49644,0
0,90,106.83845,1
0,4,221.57365,1
0,87,334.45081,0
0,69,184.31955,0
0,73,185.34149,1
0,67,156.35574,1
0,20,196.76855,0
0,68,181.34665,0
0,70,138.98289,0
0,87,163.50928,1
0,85,197.51178,0
0,68,117.98681,1
0,78,163.88089,0
0,70,130.80742,1
0,90,232.25751,0
0,91,70.234665,1
0,75,120.5881,1
0,75,117.98681,1
0,73,189.52213,1
0,58,222.96719,0
0,109,195.0963,0
0,77,114.17779,1
0,53,200.67049,1
0,36,124.86163,1
0,78,119.28745,1
0,88,109.62554,1
0,87,127.27711,0
0,70,112.31973,1
0,73,193.23824,0
0,86,197.14017,0
0,6,155.33382,0
0,83,133.40871,0
0,84,109.90425,1
0,88,170.1983,0
0,58,131.36484,0
0,0,328.87662,0
0,88,153.94028,0
0,85,142.32739,0
0,78,111.4836,1
0,53,122.91067,1
0,83,123.00357,1
0,81,306.5799,0
0,0,244.52069,0
0,95,201.41371,0
0,58,130.06419,1
0,88,78.038521,1
0,83,167.96863,1
0,69,304.35022,0
0,53,209.03175,0
0,82,144.18546,0
0,57,116.12875,0
0,68,245.26392,0
0,85,195.56082,1
0,101,303.23538,0
0,44,178.83827,1
0,79,83.241089,1
0,64,190.45116,0
0,90,124.86163,1
0,81,108.5107,1
0,78,98.105568,1
0,42,220.73753,0
0,81,234.11555,0
0,89,112.87714,1
0,48,152.36092,0
0,74,130.06419,1
0,64,173.91441,0
0,83,123.56099,1
0,85,148.64481,1
0,85,252.88197,0
0,48,269.79031,0
0,74,429.67636,0
0,64,143.44223,1
0,57,119.00874,1
0,84,112.97005,1
0,68,214.04851,1
0,49,281.03159,0
0,69,147.62286,1
0,89,159.97897,0
0,3,238.94652,1
0,82,118.91584,1
0,96,163.13766,0
0,59,226.68332,0
0,34,183.57632,1
0,80,87.793335,1
0,86,308.43796,0
0,89,152.17511,0
0,89,215.53496,0
0,63,167.2254,1
0,58,155.33382,1
0,82,110.74038,0
0,59,107.02425,1
0,57,111.4836,1
0,64,124.86163,1
0,56,160.90799,1
0,68,156.07704,1
0,79,307.41602,1
0,68,152.54672,1
0,83,306.5799,0
0,63,136.4745,1
0,78,119.19455,1
0,83,104.05136,1
0,49,120.40229,1
0,89,260.12839,0
0,77,450.57956,1
0,74,111.4836,1
0,78,110.83328,1
0,60,113.71327,1
0,57,222.96719,0
0,83,144.18546,1
0,76,108.69651,1
0,83,203.64337,0
0,88,170.1983,0
0,2,219.34398,0
0,97,389.82098,0
0,34,189.80083,0
0,5,566.70831,0
0,0,294.03799,0
0,88,210.3324,0
0,6,161.0938,0
0,64,191.93759,1
0,83,104.05136,1
0,88,182.8331,0
0,73,157.37769,1
0,89,155.33382,0
0,78,371.612,0
0,47,97.548149,1
0,65,102.56491,1
0,84,118.26552,1
0,9,223.52461,0
0,68,208.00981,1
0,58,103.30814,1
0,73,174.65764,0
0,55,132.29387,1
0,109,96.619118,1
0,44,182.8331,0
0,60,142.14159,1
0,89,249.44455,1
0,83,148.64481,0
0,83,159.97897,0
0,60,118.82294,1
0,78,327.01855,0
0,104,276.75803,0
0,34,278.24448,0
0,4,222.96719,0
0,46,225.94009,0
0,88,190.54405,0
0,107,211.81883,0
0,78,230.39944,0
0,1,278.70901,0
0,1,444.26215,0
0,79,185.06277,0
0,73,222.96719,0
0,87,241.54781,0
0,1,460.70596,0
0,65,212.56206,0
0,59,113.71327,1
0,55,131.64355,0
0,49,216.09238,1
0,63,204.5724,1
0,2,139.5403,1
0,57,122.35325,1
0,75,243.87038,0
0,49,120.40229,1
0,59,222.22397,0
0,73,120.7739,1
0,89,163.88089,1
0,92,88.443657,1
0,63,116.12875,1
0,48,198.0692,0
0,75,240.61877,0
0,3,185.806,0
0,53,124.86163,1
0,8,339.46756,0
0,46,258.64194,0
0,80,150.68866,1
0,59,106.83845,1
0,69,156.07704,0
0,88,187.10664,0
0,61,190.45116,1
0,93,185.06277,0
0,87,147.34416,0
0,86,127.0913,0
0,83,145.67191,1
0,69,171.31313,1
0,124,131.45775,1
0,63,208.28853,1
0,53,384.2468,1
0,58,189.89374,1
0,59,452.62341,1
0,15,196.21114,0
0,53,142.14159,1
0,68,113.71327,1
0,97,319.40051,0
0,70,148.64481,1
0,78,94.017838,1
0,73,278.70901,0
0,88,270.53354,0
0,63,207.6382,1
0,2,176.88731,0
0,38,246.75037,0
0,81,222.96719,0
0,109,163.88089,0
0,77,196.21114,0
0,38,246.19295,0
0,59,173.17119,1
0,74,104.05136,1
0,78,185.06277,0
0,64,127.83453,1
0,43,222.22397,0
0,97,157.09897,1
0,84,96.619118,0
0,59,167.2254,1
0,57,190.17244,1
0,78,131.55064,0
0,87,178.37376,0
0,81,146.41513,1
0,87,150.50285,0
0,3,229.93492,0
0,59,228.54138,1
0,81,124.86163,1
0,77,142.14159,1
0,100,150.96738,0
0,2,183.39052,0
0,74,179.39569,0
0,89,123.37518,1
0,85,170.94151,0
0,87,185.06277,0
0,83,145.67191,1
0,84,172.42796,1
0,69,120.40229,1
0,64,228.26266,0
0,79,118.17262,1
0,80,250.8381,1
0,79,242.84843,1
0,84,211.44724,0
0,2,574.41925,0
0,73,118.91584,1
0,99,193.23824,0
0,3,795.24969,0
0,68,214.60593,1
0,86,80.639801,1
0,56,154.40479,1
0,79,209.03175,1
0,48,113.71327,1
0,61,95.225578,1
0,85,178.28085,1
0,63,139.1687,0
0,75,255.48325,0
0,75,108.69651,1
0,73,185.62019,1
0,53,137.96095,0
0,3,238.76071,0
0,72,129.32097,1
0,87,123.37518,0
0,84,128.94937,1
0,33,269.79031,0
0,62,136.1958,0
0,12,116.12875,1
0,57,167.2254,1
0,1,182.08987,0
0,51,333.33597,0
0,60,130.62161,0
0,65,144.46417,1
0,54,101.45007,1
0,2,332.03531,0
0,73,111.4836,1
0,89,134.52354,0
0,49,152.36092,0
0,81,132.10806,0
0,104,193.23824,0
0,24,232.25751,0
0,78,188.59309,0
0,87,168.99055,0
0,83,104.05136,1
0,60,165.36734,1
0,71,148.83061,1
0,56,120.681,1
0,84,130.06419,0
0,80,115.94295,1
0,4,285.95544,0
0,84,301.00571,0
0,68,111.11198,1
0,73,124.86163,1
0,57,129.50677,1
0,62,107.76748,1
0,58,171.68474,0
0,77,145.67191,0
0,73,187.10664,0
0,75,121.88873,1
0,83,148.64481,0
0,81,519.7923,0
0,73,530.66193,0
0,58,156.35574,1
0,58,143.07062,1
0,63,189.52213,1
0,88,245.82133,0
0,59,204.3866,1
0,89,283.91156,1
0,80,123.56099,1
0,85,171.49893,1
0,68,152.45383,1
0,85,136.00999,0
0,2,250.8381,0
0,63,159.79317,1
0,87,132.66548,1
0,59,113.71327,1
0,53,189.52213,1
0,73,222.96719,0
0,83,114.27069,1
0,78,129.32097,1
0,96,241.54781,0
0,59,272.20578,0
0,28,189.52213,0
0,95,222.96719,0
0,77,121.88873,0
0,59,141.21255,1
0,56,122.07454,1
0,83,208.19562,0
0,61,245.26392,0
0,64,135.45258,1
0,75,334.07919,0
0,58,149.57384,1
0,3,162.76605,0
0,59,120.12358,1
0,89,117.42939,1
0,53,175.58667,1
0,90,222.96719,0
0,74,213.95561,0
0,82,119.10165,1
0,98,229.65622,0
0,65,198.99823,1
0,72,321.63019,0
0,99,129.69258,0
0,97,258.64194,0
0,2,418.06351,0
0,76,222.96719,0
0,76,143.07062,0
0,51,105.63071,1
0,92,88.443657,1
0,63,98.941696,1
0,83,130.62161,1
0,58,189.0576,1
0,92,233.00072,0
0,73,131.92226,1
0,78,122.63196,1
0,83,118.91584,1
0,2,286.88446,0
0,88,104.05136,0
0,82,95.132675,1
0,53,142.69901,0
0,2,300.4483,0
0,69,257.52713,0
0,78,222.96719,0
0,81,217.39302,0
0,83,217.39302,0
0,93,152.36092,1
0,82,146.04352,0
0,47,317.26373,0
0,74,167.2254,1
0,63,149.94543,1
0,0,368.91782,1
0,51,311.96826,0
0,43,126.34808,0
0,65,157.47058,1
0,84,112.97005,0
0,64,125.41905,1
0,100,111.4836,1
0,75,112.22682,1
0,53,232.25751,1
0,79,193.98146,1
0,65,213.11948,1
0,100,255.48325,0
0,85,282.0535,0
0,50,106.46684,1
0,86,239.13232,0
0,82,407.28674,0
0,78,142.14159,1
0,59,83.241089,1
0,78,119.84487,0
0,83,146.97255,1
0,87,137.96095,1
0,91,160.53638,0
0,2,218.87947,0
0,40,323.30243,0
0,78,438.96667,0
0,71,83.241089,1
0,93,156.07704,0
0,83,124.86163,1
0,95,111.4836,0
0,81,100.33524,0
0,80,250.37358,0
0,73,112.97005,1
0,100,126.71969,0
0,68,118.91584,1
0,73,213.6769,0
0,72,138.79709,0
0,83,146.32222,0
0,54,202.90015,1
0,84,178.37376,0
0,52,162.39444,0
0,74,178.28085,0
0,74,157.19188,0
0,75,123.37518,1
0,76,122.07454,1
0,74,234.11555,0
0,22,99.034599,1
0,46,167.59702,0
0,87,121.88873,1
0,85,140.46933,0
0,82,301.00571,0
0,84,171.87054,0
0,64,190.26535,1
0,69,128.57776,1
0,72,243.96327,0
0,93,166.76088,0
0,39,287.16318,0
0,114,431.99896,0
0,82,123.00357,1
0,85,245.26392,0
0,80,298.21863,0
